step,loss,loss/distill_future_flow,loss/distill_future_flow_mean,loss/distill_future_force,loss/distill_future_force_mean,loss/hand_synergy,loss/student_action,loss/student_action_arm,loss/student_action_hand,loss/tactile_refiner_delta_reg,loss/teacher_action,loss/teacher_action_arm,loss/teacher_action_hand,loss/total
16300,0.03297432,0.0,0.0,0.0129605,0.0129605,0.0,0.01638893,0.03150917,0.02262936,0.0,0.01528933,0.03022177,0.02029861,0.03297432
16400,0.0328361,0.0,0.0,0.01244719,0.01244719,0.0,0.01648536,0.03182285,0.02219172,0.0,0.01510602,0.03079647,0.01888962,0.0328361
16500,0.02994458,0.0,0.0,0.01289593,0.01289593,0.0,0.01497138,0.02998727,0.01966111,0.0,0.01368361,0.02943974,0.0166569,0.02994458
16600,0.03019026,0.0,0.0,0.01233617,0.01233617,0.0,0.0150415,0.03051016,0.01971799,0.0,0.01391515,0.02968474,0.01723183,0.03019026
16700,0.02782193,0.0,0.0,0.01296423,0.01296423,0.0,0.0137429,0.02852331,0.0178172,0.0,0.01278261,0.0272541,0.01615481,0.02782193
16800,0.03054104,0.0,0.0,0.01300416,0.01300416,0.0,0.01520408,0.03053079,0.02046409,0.0,0.01403655,0.02965502,0.01777377,0.03054104
16900,0.03222656,0.0,0.0,0.01190488,0.01190488,0.0,0.01598426,0.03071786,0.02126996,0.0,0.01505181,0.02981728,0.01902902,0.03222656
17000,0.02900336,0.0,0.0,0.01150167,0.01150167,0.0,0.01439464,0.03023893,0.01860207,0.0,0.01345855,0.02896454,0.01649187,0.02900336
17100,0.02901134,0.0,0.0,0.01171514,0.01171514,0.0,0.01432007,0.03066225,0.01831168,0.0,0.01351976,0.02975757,0.01676845,0.02901134
17200,0.02628687,0.0,0.0,0.01140018,0.01140018,0.0,0.01298317,0.02658603,0.01673035,0.0,0.01216367,0.02561677,0.01517009,0.02628687
17300,0.0293778,0.0,0.0,0.01191815,0.01191815,0.0,0.01450418,0.03004615,0.01845212,0.0,0.0136818,0.02899524,0.01672195,0.0293778
17400,0.02969205,0.0,0.0,0.01182698,0.01182698,0.0,0.01480416,0.0304453,0.01896619,0.0,0.01370519,0.02958065,0.01658651,0.02969205
17500,0.02737279,0.0,0.0,0.01221082,0.01221082,0.0,0.01354975,0.0282294,0.01756783,0.0,0.01260195,0.02730369,0.01553675,0.02737279
17600,0.02671945,0.0,0.0,0.01168316,0.01168316,0.0,0.01313067,0.02698103,0.01698058,0.0,0.01242047,0.02619262,0.01544365,0.02671945
17700,0.02738705,0.0,0.0,0.01190353,0.01190353,0.0,0.01364026,0.0267307,0.0182419,0.0,0.01255644,0.02566467,0.0159239,0.02738705
17800,0.026148,0.0,0.0,0.01126754,0.01126754,0.0,0.01289277,0.02634886,0.01678531,0.0,0.01212848,0.02569695,0.0152195,0.026148
17900,0.02907919,0.0,0.0,0.0114633,0.0114633,0.0,0.01461694,0.02814758,0.01965082,0.0,0.01331591,0.02723746,0.01678963,0.02907919
18000,0.02684358,0.0,0.0,0.0116106,0.0116106,0.0,0.01343759,0.02609219,0.01806742,0.0,0.01224494,0.02502298,0.01559454,0.02684358
18100,0.02503456,0.0,0.0,0.01067225,0.01067225,0.0,0.01249133,0.02583536,0.01637537,0.0,0.011476,0.0250927,0.01411254,0.02503456
18200,0.02617079,0.0,0.0,0.01173937,0.01173937,0.0,0.0128959,0.02633768,0.01642208,0.0,0.01210094,0.02576595,0.01477489,0.02617079
18300,0.02802723,0.0,0.0,0.01070966,0.01070966,0.0,0.0139084,0.02742876,0.01803691,0.0,0.01304786,0.02635373,0.01648487,0.02802723
18400,0.02679032,0.0,0.0,0.01146188,0.01146188,0.0,0.01322868,0.02715646,0.01725515,0.0,0.01241546,0.02604739,0.01569595,0.02679032
18500,0.03130582,0.0,0.0,0.01104051,0.01104051,0.0,0.01549503,0.02886768,0.02020437,0.0,0.01470674,0.02811044,0.01842267,0.03130582
18600,0.02351542,0.0,0.0,0.01056305,0.01056305,0.0,0.01155285,0.02318077,0.01532585,0.0,0.01090626,0.02253165,0.01383165,0.02351542
18700,0.02697782,0.0,0.0,0.01092567,0.01092567,0.0,0.01334724,0.0257005,0.01802044,0.0,0.01253802,0.02481463,0.0166089,0.02697782
18800,0.02258701,0.0,0.0,0.0105705,0.0105705,0.0,0.01113408,0.02301279,0.01445698,0.0,0.01039588,0.02220294,0.01304494,0.02258701
18900,0.02341587,0.0,0.0,0.0108642,0.0108642,0.0,0.01161754,0.0239588,0.01539451,0.0,0.01071191,0.02319352,0.01349299,0.02341587
19000,0.0248946,0.0,0.0,0.0113027,0.0113027,0.0,0.01232983,0.02526341,0.01602662,0.0,0.01143451,0.02426195,0.01422148,0.0248946
19100,0.02439474,0.0,0.0,0.01081459,0.01081459,0.0,0.01214273,0.0253196,0.01497901,0.0,0.01117055,0.02424714,0.01332499,0.02439474
19200,0.02287105,0.0,0.0,0.01108905,0.01108905,0.0,0.01146385,0.02349654,0.01521217,0.0,0.01029829,0.02230208,0.01273445,0.02287105
19300,0.02451999,0.0,0.0,0.01076845,0.01076845,0.0,0.01202565,0.02439839,0.01582738,0.0,0.0114175,0.0237989,0.01445803,0.02451999
19400,0.02185553,0.0,0.0,0.0104525,0.0104525,0.0,0.01080428,0.02213715,0.01410374,0.0,0.01000601,0.02173876,0.01224241,0.02185553
19500,0.02216529,0.0,0.0,0.01052871,0.01052871,0.0,0.01099187,0.02313135,0.01397284,0.0,0.01012055,0.02225488,0.01223362,0.02216529
19600,0.02474095,0.0,0.0,0.01062495,0.01062495,0.0,0.01231202,0.02552904,0.01582144,0.0,0.01136643,0.02454142,0.01393604,0.02474095
19700,0.02418159,0.0,0.0,0.01049832,0.01049832,0.0,0.01208474,0.02380628,0.01575337,0.0,0.01104702,0.02293255,0.0135746,0.02418159
19800,0.02146224,0.0,0.0,0.00996707,0.00996707,0.0,0.01060908,0.02217001,0.01376839,0.0,0.00985645,0.02125884,0.01232582,0.02146224
19900,0.02414495,0.0,0.0,0.01060205,0.01060205,0.0,0.01207041,0.02366868,0.01593278,0.0,0.01101434,0.02277121,0.013652,0.02414495
