step,loss,loss/distill_future_flow,loss/distill_future_flow_mean,loss/distill_future_force,loss/distill_future_force_mean,loss/hand_synergy,loss/student_action,loss/student_action_arm,loss/student_action_hand,loss/tactile_refiner_delta_reg,loss/teacher_action,loss/teacher_action_arm,loss/teacher_action_hand,loss/total
11500,0.05253607,0.0,0.0,0.02071433,0.02071433,0.0,0.02600068,0.04674247,0.03901617,0.0,0.02446395,0.044856,0.03600713,0.05253607
11600,0.04968439,0.0,0.0,0.02035811,0.02035811,0.0,0.02467003,0.04781464,0.0342448,0.0,0.02297854,0.04688336,0.03052098,0.04968439
11700,0.05043661,0.0,0.0,0.02116312,0.02116312,0.0,0.02554522,0.04854533,0.03504923,0.0,0.02277508,0.04633412,0.0291592,0.05043661
11800,0.04524682,0.0,0.0,0.02114706,0.02114706,0.0,0.02261519,0.04562539,0.03070569,0.0,0.02051692,0.04445366,0.02585376,0.04524682
11900,0.04850719,0.0,0.0,0.0211524,0.0211524,0.0,0.02448424,0.04561191,0.03547461,0.0,0.02190771,0.04490061,0.02925343,0.04850719
12000,0.04638196,0.0,0.0,0.02059321,0.02059321,0.0,0.02322776,0.0467337,0.03077696,0.0,0.02109488,0.04488581,0.02592568,0.04638196
12100,0.04383982,0.0,0.0,0.02096918,0.02096918,0.0,0.02176577,0.0446648,0.02861323,0.0,0.01997713,0.04327861,0.02477921,0.04383982
12200,0.04858702,0.0,0.0,0.02012799,0.02012799,0.0,0.02433738,0.04685773,0.03476597,0.0,0.02223684,0.0459777,0.02962012,0.04858702
12300,0.04412691,0.0,0.0,0.02062054,0.02062054,0.0,0.0216983,0.04343481,0.02881076,0.0,0.02036656,0.0417889,0.02655511,0.04412691
12400,0.04747764,0.0,0.0,0.01972343,0.01972343,0.0,0.02350628,0.04678788,0.03128857,0.0,0.02199901,0.04475243,0.0283168,0.04747764
12500,0.0416983,0.0,0.0,0.01869653,0.01869653,0.0,0.02066338,0.04263752,0.02781254,0.0,0.01916527,0.04084602,0.02487616,0.0416983
12600,0.04033404,0.0,0.0,0.01876563,0.01876563,0.0,0.01984388,0.04042825,0.02642719,0.0,0.0186136,0.03930352,0.02358278,0.04033404
12700,0.04456631,0.0,0.0,0.01960739,0.01960739,0.0,0.02200743,0.04413833,0.0294021,0.0,0.02059813,0.04322823,0.02619675,0.04456631
12800,0.04540943,0.0,0.0,0.01953339,0.01953339,0.0,0.02269027,0.04540697,0.03020487,0.0,0.02076582,0.04346464,0.02627102,0.04540943
12900,0.04181752,0.0,0.0,0.01991105,0.01991105,0.0,0.02056184,0.04226626,0.02765864,0.0,0.01926457,0.04093489,0.0250503,0.04181752
13000,0.04404176,0.0,0.0,0.01987174,0.01987174,0.0,0.02177043,0.04302273,0.02868395,0.0,0.02028415,0.0413135,0.02606467,0.04404176
13100,0.04178677,0.0,0.0,0.02168033,0.02168033,0.0,0.02066895,0.04149118,0.0285285,0.0,0.01894979,0.04029649,0.0247258,0.04178677
13200,0.03676317,0.0,0.0,0.0185571,0.0185571,0.0,0.01824672,0.03792158,0.02387507,0.0,0.01666073,0.03649975,0.02069171,0.03676317
13300,0.041727,0.0,0.0,0.01917531,0.01917531,0.0,0.02135555,0.04142718,0.03022899,0.0,0.01845391,0.04089801,0.02313891,0.041727
13400,0.03660561,0.0,0.0,0.01928521,0.01928521,0.0,0.0179739,0.03800011,0.02347235,0.0,0.01670319,0.03696883,0.02088421,0.03660561
13500,0.04085766,0.0,0.0,0.01875304,0.01875304,0.0,0.02021077,0.04170236,0.02713573,0.0,0.01877159,0.04030616,0.0245696,0.04085766
13600,0.04189401,0.0,0.0,0.01928943,0.01928943,0.0,0.02089437,0.0415729,0.02757653,0.0,0.01907069,0.04004453,0.02441552,0.04189401
13700,0.03746849,0.0,0.0,0.01807232,0.01807232,0.0,0.01857373,0.03799031,0.02464596,0.0,0.01708754,0.03616939,0.02167219,0.03746849
13800,0.04263983,0.0,0.0,0.01918701,0.01918701,0.0,0.02128844,0.04082399,0.02859752,0.0,0.01943269,0.03949702,0.02477559,0.04263983
13900,0.04051619,0.0,0.0,0.01803617,0.01803617,0.0,0.0203059,0.03816908,0.02793837,0.0,0.01840667,0.03655036,0.02392243,0.04051619
14000,0.03866371,0.0,0.0,0.01900673,0.01900673,0.0,0.01933991,0.03874189,0.02635721,0.0,0.01742313,0.03705486,0.02214068,0.03866371
14100,0.03969748,0.0,0.0,0.01805751,0.01805751,0.0,0.01974575,0.03769137,0.0267465,0.0,0.01814598,0.03672849,0.02322636,0.03969748
14200,0.03581011,0.0,0.0,0.01731357,0.01731357,0.0,0.01787422,0.03642526,0.02397669,0.0,0.01620452,0.03502429,0.02035272,0.03581011
14300,0.04219401,0.0,0.0,0.01828419,0.01828419,0.0,0.02151861,0.03932371,0.02994569,0.0,0.01884698,0.03775327,0.02422477,0.04219401
14400,0.03830285,0.0,0.0,0.01673252,0.01673252,0.0,0.01903489,0.03606825,0.02560624,0.0,0.01759472,0.03555213,0.02251746,0.03830285
14500,0.03563327,0.0,0.0,0.0160838,0.0160838,0.0,0.01771156,0.03776738,0.02216103,0.0,0.01631333,0.03647725,0.01941403,0.03563327
14600,0.03861962,0.0,0.0,0.01628471,0.01628471,0.0,0.01936248,0.03948611,0.02587824,0.0,0.01762866,0.03797781,0.022215,0.03861962
14700,0.03747701,0.0,0.0,0.01736148,0.01736148,0.0,0.0189134,0.03611178,0.02664439,0.0,0.01682747,0.03456344,0.02209522,0.03747701
